author,comment,likes,published
@nadiarosallini20,dr tirtaa kondisikan muka lo😭,0,2025-12-18T15:40:08Z
@Nur_diyantii03,Ini serius ga ada ttanslitnya,0,2025-12-18T15:34:25Z
@Shorith,17:13 gw kena co,0,2025-12-18T15:29:40Z
@Liiana.G,"19:00
Btw sering bgt ke faskes 1 bepejees, dokter umumnya salah diagnosis. Yang baru kejadian adalah awal tahun aku anget 2 minggu, dibilang common cold. Akhirnya aku cari dokter lain, dan tipes. Sampe masuk  IGD 2x dan ranap 5hr ternyata tipes ilang langsung kena DBD, ada heart burn dari lambung jg. Seawam2nya aku, heart burn udh curiga lambung tp dibilang common cold😭 Nah bulan lalu kejadian yg sama. Karena kmrn udh tipes, jd agak apal gejalanya. Aku ngerasa anget lg sore menjelang malem beberapa hari, dan perut melilit nyeri hebat bgt ada diare jg. Aku tanya dong ""ini tipes g y soalnya kmrn gejalanya sama pas tipes."" Katanya apa? ""Ga, ini cuma diare"". Akhirnya apa? Besoknya aku masuk IGD lagi dan opname. Karena apa? Yap, TIPES dan lambung lagi",0,2025-12-18T15:23:06Z
@dixiandra5312,25:06 muka gitu banget  Dokter tirta,0,2025-12-18T15:16:16Z
@Liiana.G,Kemaren pas liat ig bang radit lagi opname tipes... Mingdepnya aku masuk IGD dan opname gara2 tipes dan lambung jg😭😭,0,2025-12-18T15:06:34Z
@rizalalda1032,"Cok gk kuat aku,,, orang lagi jelasin serius di becandain mulu,,, ngakak tok e",0,2025-12-18T15:00:29Z
@nurfitriaramadhani6542,my english is broke after watched this u know,0,2025-12-18T14:55:16Z
@adimassp,seru bgt konsul gratis sama ahlinya,0,2025-12-18T14:52:55Z
@stdwntnsr4418,Plsss adain konten tetap bareng dr. Tirta baaang. Seru bangettt ini😂,0,2025-12-18T14:45:58Z
@Kalll-I,"aku lek dadi pak liu tiap dok tirta ngomong teeth iki iso dadi lucu, mergo logat ngapak malah dadi ngomong tit wkwkwwkk",0,2025-12-18T14:45:49Z
@alanmaulana7267,kocak banget anjir dr tirta,0,2025-12-18T14:44:07Z
@Claurela,ini aksen apasih? singlish? susah bgt jir,0,2025-12-18T14:40:13Z
@r3noa7688,Tu dokternya smpek rumah ngakak sndiri kena Jokes nya Dika 😂😂😂,0,2025-12-18T14:38:27Z
@Claurela,25:41 listening tp lupa korek kuping,0,2025-12-18T14:36:00Z
@Claurela,25:10 KOMUK MU DOK NGUAKAK 😭,5,2025-12-18T14:32:39Z
@santjipt,44:09 Cuma bisa di podkes ini harga diri dr. Tirta dipertaruhkan 😂,1,2025-12-18T14:32:21Z
@teukufarrel6511,asli seru bat nontonin english speaker dengan aksennya beda2 satu sama lain.,0,2025-12-18T14:22:27Z
@Feeza_Myysha,Sesi ini yang paling ngakak sama dokter Tirta 😂😂😂 udh mana saling connect lagi. kalau Liverpool kalah berarti harus undang lagi ya bang Radit...,1,2025-12-18T14:21:46Z
@poponyo830,Salah kabeh cokkk 😂😂😂,0,2025-12-18T14:20:22Z
@muhammadalamien8707,38:23 seketika weird....,0,2025-12-18T14:16:41Z
@suryakeling,tirta lagi,0,2025-12-18T14:14:48Z
@Game-25-5,Menit 44:10 gue ngakak 😂😂,0,2025-12-18T14:12:07Z
@ymcb451,27:18 ketika lelah mendengar teman kemingris,0,2025-12-18T14:10:51Z
@Dika511,FIX BUAT SERIES DR.TIRTA,0,2025-12-18T14:10:11Z
@HasyaMenter,😂😂😂,0,2025-12-18T14:08:42Z
@GhaitsaAndromeda,"Jahat bet bang Radit,dokter Tirta dijadiin next pokemon setelah Yudha Keling, Pandu, sm (alm) Yono Bakrie...😂😂

#RaditPsikopat",0,2025-12-18T14:07:08Z
@ahokidclothing,kaya dengerin robot aswkwkwk,0,2025-12-18T14:06:50Z
@mrhenshinrider,Tit maaf,0,2025-12-18T14:01:02Z
@aloysiusajidp,Holinggg gak tuh wkawkkawkawkkawk,0,2025-12-18T14:01:01Z
@kusd638,"Gw berharap terakhir nya si prof bisa bahasa indo, gak kebayang reaksi nya dr.Tirta....",1,2025-12-18T13:48:49Z
@jeremmynicolas4139,Keren ini podcast bintang tamunya,0,2025-12-18T13:42:49Z
@TJ-iq7fd,Ngakak banget sih wajah dr Tirta yang bengong 😂😂,0,2025-12-18T13:38:19Z
@trimeresuruspurpureomaculatus,"Cape juga ya, dengerin orang China ngomong bahasa Inggris.",0,2025-12-18T13:37:36Z
@irfan17official,cok salah kabeh cok😂,0,2025-12-18T13:36:42Z
@ekapadmasari1353,Udah paling bener nyalakan subtitle dah klo orang Asia timur ngomong Inggris 😂,0,2025-12-18T13:35:31Z
@FajarTiansyah,Klo podcast sm dr tirta langsung nnton..,0,2025-12-18T13:33:33Z
@jeremikurnia3150,anomali 46:42😂,0,2025-12-18T13:33:11Z
@ulrichpg,"bang bikin lagi sama dokter dirta, seru banget ngomongin kesehatan bang",0,2025-12-18T13:29:18Z
@preciousanggelin,21:02 temukan perbedaan dua dokter ini😂,0,2025-12-18T13:28:28Z
@SainsWLWL,nonton sambil sikatan,0,2025-12-18T13:26:16Z
@kevinhardikaafdal835,Dr tirta johhh salah kabeh cok😭,0,2025-12-18T13:19:31Z
@farhanrully2620,"33:21

hundred bacanya han doord
pusing ga lu 😂😂",0,2025-12-18T13:15:27Z
@farhanrully2620,"Menyerah gw ngertiin lewat dialek mandarin.
properties aja kebaca prop thee, dah lah subtitle on aja😂
26:55",0,2025-12-18T13:07:45Z
@SyahrulUbaid,"fans liperpool ini, sibuk sendiri wkwk",0,2025-12-18T13:03:14Z
@trimeresuruspurpureomaculatus,Dokter favorit Raditya Dika.,0,2025-12-18T13:00:17Z
@arkanalsafi1754,nonton ini sambil ngrokok sm ngopi🙏🏻🤧,0,2025-12-18T12:59:52Z
@Taka_riz,ngakak bagian sini komuknya 33:18,0,2025-12-18T12:57:45Z
@jerryirawan1364,dokter upin ipin dengan teknik bulat bulatnya salah ya berarti,0,2025-12-18T12:55:35Z
@NyaNya_taroo,HAHAHAHA wajah dokter tirta beneran relate berusaha keras nangkep omongan profesornya,0,2025-12-18T12:55:22Z
@Pandjoell,Asik banget sumpah,0,2025-12-18T12:52:54Z
@fatihaturahmi4965,Bisa di kasih translate x bg Radit tulisan,0,2025-12-18T12:44:34Z
@AlfonsoasiktaopArimbamor,3:32 😂😂😂😂 3:37 nggak gitu konsepnya dok 😂😂,0,2025-12-18T12:41:07Z
@Justzein1,Kukira setelah sekokah bakalan di tinggal ujian listening,0,2025-12-18T12:38:51Z
@auliyaulll,ada aja asbunnya dr. Tirta😂,0,2025-12-18T12:37:56Z
@gabriellepusasoma7160,25:09 Dr Tirta berusaha sangat keras,5,2025-12-18T12:37:45Z
@Nasipadangeverywhere,"Banyak bgt duit nih vidio bg, iklan aja ga bisa di skip 😞",0,2025-12-18T12:37:45Z
@tonifirmansyah2480,Tirta kampret wkwkwkw,0,2025-12-18T12:33:33Z
@LatifahRahmayani-o9x,mood booster bgt nih tiap dr. Tirta jadi bintang tamu,1,2025-12-18T12:26:07Z
@agnesflorentina2424,Hanya disini Profesor hilang gelarnya 😂😂😂,0,2025-12-18T12:20:22Z
@taufikhaniff7,dr tirta adalah pandu yg baru,0,2025-12-18T12:17:04Z
@IrwanIrvana-m6s,𝓚𝓞𝓝𝓣𝓔𝓡𝓦𝓓 PUTARANNYA KHAS BANGET,0,2025-12-18T12:12:35Z
@IrwanIrvana-h5x,BAU UANG YANG KHAS DARI 𝓚𝓞𝓝𝓣𝓔𝓡𝓦𝓓,0,2025-12-18T12:12:33Z
@aghniarahmaliana8358,Rajin bgt dok mampir kesini,0,2025-12-18T12:10:10Z
@ravanelmochamad,meta baru: Raditya Tirta,0,2025-12-18T12:10:03Z
@venolagi2898,Wee pak tir😂😂😂😂 bajinguk😂,0,2025-12-18T12:08:46Z
@irfanmaulana3995,"bang. bisa gak sih, 2 atau 3bulan sekali undang dokter Tirta 😆",0,2025-12-18T12:06:16Z
@AINANURSALSABILLA,25:09 dokter tirta adalah aku saat denger orang ngomong inggris🤣🤣,0,2025-12-18T12:05:08Z
@halidayasminkurniadewi2328,25:10 pliss mukanya dokter tirta ngakak banget😂,0,2025-12-18T12:03:13Z
@BarakkaRayyan-x1b,"Sorry dog, fans M.U rata2 udh jauh lebih sabar😂😂😂",0,2025-12-18T12:01:21Z
@A7h1eyzxcvzcx,27:19  ngakak parahh 😂😂😂,0,2025-12-18T11:59:09Z
@Sukajp-j4ckp0t,buruan ke S❈U❈K❈A❈J❈P asli W-/D nya gampang bangett !!!,0,2025-12-18T11:56:48Z
@ControlRoomBIJABAR,jadi merk pasta ggi apa yang bagus ya untuk perokok dan kopi? apakah merk zact bagus ya,0,2025-12-18T11:55:43Z
@baimhafizh10,"Dokter tirta adalah cerminan bang radit kalo ga jaim, makanya mereka sangat nyambung 🤣",14,2025-12-18T11:55:14Z
@bagasmondial1655,kelakuan dr tirta kayak bocil sumpah wkwk🤣,0,2025-12-18T11:53:38Z
@RasyaAdityaM,"Chinese english, Indonesian english and Javanese english conversate about teeth ss",0,2025-12-18T11:51:23Z
@LinggaArzhetaPrasetyo,ngunya kiri ngunyah kiri ngunya kiri ngunyah kiri ngunya kiri ngunyah kiri ngunya kiri ngunyah kiri ngunya kiri ngunyah kiri ngunya kiri ngunyah kiri ngunya kiri ngunyah kiri,1,2025-12-18T11:49:25Z
@fadlialhadi8255,Konsultasi berkedok podcast 😂,0,2025-12-18T11:47:23Z
@suryastar7,Lanjut terus dengan dr tirta 😂,0,2025-12-18T11:44:45Z
@jidot912,Tolong patenkan tamu ini bang,1,2025-12-18T11:43:49Z
@agustinatriharjani5681,Astaghfirullah ekspresinya dokter tirta mewakili sekali 😂😂😂,0,2025-12-18T11:42:35Z
@BukanAkunAseli,"35:24 Bang radit belike "" yg pelawak siapa ini""",0,2025-12-18T11:39:23Z
@avitiaherawati9630,"Aksen dokter yg china,keinget video adik laki² diajarain kakak perempuan,belajar bhs inggris sambil nangis o'clock jadi okolokok wkwkwkkwk",12,2025-12-18T11:36:56Z
@toSyaputra,"ini sangat bermanfaat,,tp ora dong b inggris aku",0,2025-12-18T11:35:21Z
@S_AndromedA1789,Secara ga langsung konten sama dr. Tirta jadi permanent 🤭 YES!,0,2025-12-18T11:33:35Z
@NikolasYanuar-t4g,Dokter tirta😂😭🔥,0,2025-12-18T11:32:58Z
@wardhanidhani7894,Konsultasi berkedok podcast😂,0,2025-12-18T11:31:41Z
@JendralGaming,"gw sempet salah baca ""Dokter Tirta Ngomong Ngeres"".",2,2025-12-18T11:25:21Z
@Disiniadapesta1212,"Kata2 mutiara hari ini: ""ohh salah kabeh cokk""... 🤣🤣🤣",0,2025-12-18T11:25:17Z
@miticorn7461,Dokter Best Seller di chanel ini,1,2025-12-18T11:21:18Z
@rullyhendri6509,"""dia dateng lagi"" lah lu yg udang bang😭😭😭",0,2025-12-18T11:17:12Z
@Shenouda17,"disini Radit curang gada club bola yang dijagoin, jadi Dr. Tirta gabisa bales kalo jagoannya Radit kalah wkwkkw",1,2025-12-18T11:14:58Z
@raflimaulana8567,LUCU BGT JIR WKWK GA NYAMBUNG,0,2025-12-18T11:13:20Z
@AuliaRahmanl,"673.319 x ditonton  22 jam yang lalu 
673.319 x ditonton  17 Des 2025",1,2025-12-18T11:12:59Z
@watjenie9689,Cape nungguin si dr.liu ngmg😂,0,2025-12-18T11:02:23Z
@FarahNabilaA.Karimah,33:16 “konspirasi buat beli charger” 🤣🤣,0,2025-12-18T11:01:24Z
@ajinuqroho,44:11 best reaction 😂,0,2025-12-18T10:59:22Z
@gundam0084,Bener banget yg dokter omongin soal jantung rematik. Makannya kenapa orang mau dioperSi jantung bakal diperiksa.,0,2025-12-18T10:56:37Z
@chrisnapradana,Komuknya dr Tirta buat ngertiin logat kocak parah 😂,0,2025-12-18T10:56:12Z
@MuhammadFahmiAA,Selalu seru ketika bang radit ketemu dr. tirta wkwkwkwk 😂😂,0,2025-12-18T10:54:53Z
@AnggaAritama,Baru sebulan udah datang lagi wkwk,0,2025-12-18T10:52:04Z
